sanction_id,date_implemented,year,month,imposing_country_code,imposing_country,imposing_region,target_country_code,target_country,restriction_type,affected_technology,severity_level,description,source_reference,is_retaliatory,multilateral,status,economic_impact_usd_bn_est,is_synthetic
SC0225,2018-01-20,2018,1,NL,Netherlands,Europe,CN,China,Export_Ban,GPU_High_End,5,[Synthetic] Export_Ban on GPU_High_End – NL targeting CN (2018),Synthetic/Regulatory Pattern Estimate,0,1,Active,50.4,1
SC0157,2018-02-23,2018,2,DE,Germany,Europe,TW,Taiwan,Tariff,HBM_Memory,5,[Synthetic] Tariff on HBM_Memory – DE targeting TW (2018),Synthetic/Regulatory Pattern Estimate,1,1,Active,33.92,1
SC0183,2018-02-27,2018,2,FR,France,Europe,TW,Taiwan,Technology_Transfer_Ban,AI_Accelerator,4,[Synthetic] Technology_Transfer_Ban on AI_Accelerator – FR targeting TW (2018),Synthetic/Regulatory Pattern Estimate,1,1,Active,23.75,1
SC0198,2018-02-28,2018,2,KR,South Korea,Asia-Pacific,IN,India,Tariff,GPU_High_End,2,[Synthetic] Tariff on GPU_High_End – KR targeting IN (2018),Synthetic/Regulatory Pattern Estimate,1,1,Active,11.36,1
SC0227,2018-02-23,2018,2,EU,EU,Europe,TW,Taiwan,Entity_Blacklist,Semiconductor_Equipment,3,[Synthetic] Entity_Blacklist on Semiconductor_Equipment – EU targeting TW (2018),Synthetic/Regulatory Pattern Estimate,1,1,Active,15.8,1
SC0041,2018-03-01,2018,3,US,United States,North America,PK,Pakistan,Entity_Blacklist,Dual_use_technology_electronics,3,US adds Pakistani entities to BIS EL proliferation concerns,BIS 2018,0,0,Active,8.22,0
SC0148,2018-03-25,2018,3,EU,EU,Europe,TW,Taiwan,Export_Ban,Advanced_Logic_Chip,3,[Synthetic] Export_Ban on Advanced_Logic_Chip – EU targeting TW (2018),Synthetic/Regulatory Pattern Estimate,1,1,Active,33.71,1
SC0169,2018-03-20,2018,3,FR,France,Europe,RU,RU,Export_Ban,Telecom_5G_Infrastructure,3,[Synthetic] Export_Ban on Telecom_5G_Infrastructure – FR targeting RU (2018),Synthetic/Regulatory Pattern Estimate,1,1,Active,30.82,1
SC0171,2018-03-04,2018,3,NL,Netherlands,Europe,SA,Saudi Arabia,Data_Localization,Telecom_5G_Infrastructure,1,[Synthetic] Data_Localization on Telecom_5G_Infrastructure – NL targeting SA (2018),Synthetic/Regulatory Pattern Estimate,0,0,Active,6.59,1
SC0179,2018-03-23,2018,3,JP,Japan,Asia-Pacific,SA,Saudi Arabia,Tariff,Dual_Use_Electronics,2,[Synthetic] Tariff on Dual_Use_Electronics – JP targeting SA (2018),Synthetic/Regulatory Pattern Estimate,0,0,Active,18.21,1
SC0191,2018-03-22,2018,3,KR,South Korea,Asia-Pacific,AE,United Arab Emirates,Export_Ban,Quantum_Computing,5,[Synthetic] Export_Ban on Quantum_Computing – KR targeting AE (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,13.13,1
SC0197,2018-03-28,2018,3,FR,France,Europe,RU,RU,Tariff,GPU_High_End,3,[Synthetic] Tariff on GPU_High_End – FR targeting RU (2018),Synthetic/Regulatory Pattern Estimate,0,0,Active,32.34,1
SC0204,2018-03-14,2018,3,JP,Japan,Asia-Pacific,AE,United Arab Emirates,Export_Ban,Dual_Use_Electronics,4,[Synthetic] Export_Ban on Dual_Use_Electronics – JP targeting AE (2018),Synthetic/Regulatory Pattern Estimate,0,1,Active,47.91,1
SC0212,2018-03-17,2018,3,DE,Germany,Europe,PK,Pakistan,Export_Ban,Telecom_5G_Infrastructure,3,[Synthetic] Export_Ban on Telecom_5G_Infrastructure – DE targeting PK (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,33.97,1
SC0215,2018-03-26,2018,3,NL,Netherlands,Europe,IR,IR,Export_Ban,HBM_Memory,1,[Synthetic] Export_Ban on HBM_Memory – NL targeting IR (2018),Synthetic/Regulatory Pattern Estimate,0,1,Active,1.7,1
SC0001,2018-04-03,2018,4,US,United States,North America,CN,China,Tariff,Steel_Aluminum_Electronics,3,Section 301 Tariffs – $34B tranche,USTR 2018,0,0,Active,42.76,0
SC0151,2018-04-19,2018,4,DE,Germany,Europe,AE,United Arab Emirates,Technology_Transfer_Ban,Gallium_Germanium,4,[Synthetic] Technology_Transfer_Ban on Gallium_Germanium – DE targeting AE (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,33.2,1
SC0152,2018-04-18,2018,4,FR,France,Europe,CN,China,Tariff,Dual_Use_Electronics,5,[Synthetic] Tariff on Dual_Use_Electronics – FR targeting CN (2018),Synthetic/Regulatory Pattern Estimate,0,0,Active,59.49,1
SC0189,2018-04-20,2018,4,FR,France,Europe,RU,RU,Tariff,Cloud_AI_Services,2,[Synthetic] Tariff on Cloud_AI_Services – FR targeting RU (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,2.68,1
SC0190,2018-04-27,2018,4,US,United States,North America,IN,India,License_Requirement,Telecom_5G_Infrastructure,4,[Synthetic] License_Requirement on Telecom_5G_Infrastructure – US targeting IN (2018),Synthetic/Regulatory Pattern Estimate,1,1,Active,45.11,1
SC0217,2018-04-19,2018,4,DE,Germany,Europe,TW,Taiwan,Data_Localization,GPU_High_End,3,[Synthetic] Data_Localization on GPU_High_End – DE targeting TW (2018),Synthetic/Regulatory Pattern Estimate,0,0,Active,23.05,1
SC0149,2018-05-21,2018,5,EU,EU,Europe,IR,IR,Entity_Blacklist,AI_Accelerator,2,[Synthetic] Entity_Blacklist on AI_Accelerator – EU targeting IR (2018),Synthetic/Regulatory Pattern Estimate,0,0,Active,14.73,1
SC0163,2018-05-26,2018,5,NL,Netherlands,Europe,SA,Saudi Arabia,Export_Ban,Semiconductor_Equipment,3,[Synthetic] Export_Ban on Semiconductor_Equipment – NL targeting SA (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,26.6,1
SC0168,2018-05-27,2018,5,US,United States,North America,TW,Taiwan,Export_Ban,HBM_Memory,4,[Synthetic] Export_Ban on HBM_Memory – US targeting TW (2018),Synthetic/Regulatory Pattern Estimate,0,1,Active,37.95,1
SC0213,2018-05-28,2018,5,FR,France,Europe,SA,Saudi Arabia,Tariff,GPU_High_End,1,[Synthetic] Tariff on GPU_High_End – FR targeting SA (2018),Synthetic/Regulatory Pattern Estimate,0,1,Active,10.56,1
SC0154,2018-06-03,2018,6,FR,France,Europe,SA,Saudi Arabia,Export_Ban,AI_Accelerator,4,[Synthetic] Export_Ban on AI_Accelerator – FR targeting SA (2018),Synthetic/Regulatory Pattern Estimate,0,0,Active,36.81,1
SC0156,2018-06-12,2018,6,US,United States,North America,SA,Saudi Arabia,License_Requirement,AI_Accelerator,4,[Synthetic] License_Requirement on AI_Accelerator – US targeting SA (2018),Synthetic/Regulatory Pattern Estimate,0,0,Active,42.55,1
SC0164,2018-06-13,2018,6,US,United States,North America,IN,India,Export_Ban,EUV_Lithography,2,[Synthetic] Export_Ban on EUV_Lithography – US targeting IN (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,23.06,1
SC0173,2018-06-05,2018,6,EU,EU,Europe,SA,Saudi Arabia,Export_Ban,Cloud_AI_Services,2,[Synthetic] Export_Ban on Cloud_AI_Services – EU targeting SA (2018),Synthetic/Regulatory Pattern Estimate,0,1,Active,17.41,1
SC0175,2018-06-15,2018,6,EU,EU,Europe,PK,Pakistan,Export_Ban,AI_Accelerator,5,[Synthetic] Export_Ban on AI_Accelerator – EU targeting PK (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,49.53,1
SC0188,2018-06-18,2018,6,EU,EU,Europe,PK,Pakistan,Export_Ban,Telecom_5G_Infrastructure,3,[Synthetic] Export_Ban on Telecom_5G_Infrastructure – EU targeting PK (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,7.57,1
SC0192,2018-06-18,2018,6,FR,France,Europe,IR,IR,Export_Ban,Gallium_Germanium,2,[Synthetic] Export_Ban on Gallium_Germanium – FR targeting IR (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,19.81,1
SC0223,2018-06-18,2018,6,JP,Japan,Asia-Pacific,TW,Taiwan,Export_Ban,AI_Training_Data,1,[Synthetic] Export_Ban on AI_Training_Data – JP targeting TW (2018),Synthetic/Regulatory Pattern Estimate,0,0,Active,8.5,1
SC0002,2018-07-06,2018,7,US,United States,North America,CN,China,Tariff,Technology_goods_semiconductors,4,Section 301 expanded to $50B total,USTR 2018,0,0,Active,16.65,0
SC0159,2018-07-20,2018,7,KR,South Korea,Asia-Pacific,SA,Saudi Arabia,Data_Localization,Semiconductor_Equipment,5,[Synthetic] Data_Localization on Semiconductor_Equipment – KR targeting SA (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,23.14,1
SC0170,2018-07-03,2018,7,US,United States,North America,SA,Saudi Arabia,Technology_Transfer_Ban,DUV_Lithography,3,[Synthetic] Technology_Transfer_Ban on DUV_Lithography – US targeting SA (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,26.46,1
SC0174,2018-07-23,2018,7,US,United States,North America,IR,IR,Export_Ban,GPU_High_End,3,[Synthetic] Export_Ban on GPU_High_End – US targeting IR (2018),Synthetic/Regulatory Pattern Estimate,0,1,Active,11.35,1
SC0181,2018-07-02,2018,7,US,United States,North America,PK,Pakistan,Export_Ban,Advanced_Logic_Chip,4,[Synthetic] Export_Ban on Advanced_Logic_Chip – US targeting PK (2018),Synthetic/Regulatory Pattern Estimate,0,1,Active,28.07,1
SC0195,2018-07-20,2018,7,FR,France,Europe,SA,Saudi Arabia,Technology_Transfer_Ban,DUV_Lithography,2,[Synthetic] Technology_Transfer_Ban on DUV_Lithography – FR targeting SA (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,4.89,1
SC0196,2018-07-23,2018,7,FR,France,Europe,SA,Saudi Arabia,Data_Localization,AI_Accelerator,5,[Synthetic] Data_Localization on AI_Accelerator – FR targeting SA (2018),Synthetic/Regulatory Pattern Estimate,0,1,Active,41.71,1
SC0205,2018-07-18,2018,7,FR,France,Europe,SA,Saudi Arabia,Data_Localization,GPU_High_End,1,[Synthetic] Data_Localization on GPU_High_End – FR targeting SA (2018),Synthetic/Regulatory Pattern Estimate,1,1,Active,7.44,1
SC0218,2018-07-16,2018,7,NL,Netherlands,Europe,IR,IR,Tariff,Gallium_Germanium,5,[Synthetic] Tariff on Gallium_Germanium – NL targeting IR (2018),Synthetic/Regulatory Pattern Estimate,0,0,Active,25.92,1
SC0220,2018-07-22,2018,7,EU,EU,Europe,IR,IR,Data_Localization,Cloud_AI_Services,1,[Synthetic] Data_Localization on Cloud_AI_Services – EU targeting IR (2018),Synthetic/Regulatory Pattern Estimate,0,1,Active,8.45,1
SC0221,2018-07-20,2018,7,KR,South Korea,Asia-Pacific,IN,India,Tariff,HBM_Memory,3,[Synthetic] Tariff on HBM_Memory – KR targeting IN (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,13.83,1
SC0165,2018-08-26,2018,8,KR,South Korea,Asia-Pacific,IR,IR,Export_Ban,AI_Training_Data,2,[Synthetic] Export_Ban on AI_Training_Data – KR targeting IR (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,17.2,1
SC0172,2018-08-17,2018,8,DE,Germany,Europe,CN,China,Entity_Blacklist,DUV_Lithography,3,[Synthetic] Entity_Blacklist on DUV_Lithography – DE targeting CN (2018),Synthetic/Regulatory Pattern Estimate,1,1,Active,23.65,1
SC0177,2018-08-22,2018,8,FR,France,Europe,IN,India,Export_Ban,Semiconductor_Equipment,2,[Synthetic] Export_Ban on Semiconductor_Equipment – FR targeting IN (2018),Synthetic/Regulatory Pattern Estimate,0,0,Active,12.24,1
SC0184,2018-08-08,2018,8,KR,South Korea,Asia-Pacific,IR,IR,Tariff,EUV_Lithography,5,[Synthetic] Tariff on EUV_Lithography – KR targeting IR (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,8.36,1
SC0186,2018-08-04,2018,8,US,United States,North America,PK,Pakistan,Data_Localization,Gallium_Germanium,4,[Synthetic] Data_Localization on Gallium_Germanium – US targeting PK (2018),Synthetic/Regulatory Pattern Estimate,0,0,Active,33.66,1
SC0200,2018-08-05,2018,8,NL,Netherlands,Europe,TW,Taiwan,Tariff,Cloud_AI_Services,4,[Synthetic] Tariff on Cloud_AI_Services – NL targeting TW (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,23.49,1
SC0216,2018-08-25,2018,8,EU,EU,Europe,TW,Taiwan,License_Requirement,Telecom_5G_Infrastructure,4,[Synthetic] License_Requirement on Telecom_5G_Infrastructure – EU targeting TW (2018),Synthetic/Regulatory Pattern Estimate,0,1,Active,41.22,1
SC0219,2018-08-09,2018,8,KR,South Korea,Asia-Pacific,RU,RU,Entity_Blacklist,Cloud_AI_Services,4,[Synthetic] Entity_Blacklist on Cloud_AI_Services – KR targeting RU (2018),Synthetic/Regulatory Pattern Estimate,0,0,Active,6.49,1
SC0222,2018-08-25,2018,8,JP,Japan,Asia-Pacific,RU,RU,Tariff,Quantum_Computing,5,[Synthetic] Tariff on Quantum_Computing – JP targeting RU (2018),Synthetic/Regulatory Pattern Estimate,0,1,Active,30.73,1
SC0003,2018-09-24,2018,9,US,United States,North America,CN,China,Tariff,Consumer_electronics_components,3,$200B tariff tranche at 10%->25%,USTR 2018,0,0,Active,17.4,0
SC0160,2018-09-24,2018,9,FR,France,Europe,IR,IR,Technology_Transfer_Ban,Gallium_Germanium,2,[Synthetic] Technology_Transfer_Ban on Gallium_Germanium – FR targeting IR (2018),Synthetic/Regulatory Pattern Estimate,0,1,Active,3.37,1
SC0166,2018-09-11,2018,9,KR,South Korea,Asia-Pacific,IR,IR,Technology_Transfer_Ban,Telecom_5G_Infrastructure,4,[Synthetic] Technology_Transfer_Ban on Telecom_5G_Infrastructure – KR targeting IR (2018),Synthetic/Regulatory Pattern Estimate,0,1,Active,43.03,1
SC0167,2018-09-18,2018,9,JP,Japan,Asia-Pacific,IN,India,Export_Ban,DUV_Lithography,5,[Synthetic] Export_Ban on DUV_Lithography – JP targeting IN (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,29.92,1
SC0180,2018-09-15,2018,9,JP,Japan,Asia-Pacific,IN,India,Export_Ban,EUV_Lithography,1,[Synthetic] Export_Ban on EUV_Lithography – JP targeting IN (2018),Synthetic/Regulatory Pattern Estimate,1,1,Active,8.28,1
SC0207,2018-09-20,2018,9,FR,France,Europe,PK,Pakistan,Export_Ban,DUV_Lithography,4,[Synthetic] Export_Ban on DUV_Lithography – FR targeting PK (2018),Synthetic/Regulatory Pattern Estimate,0,1,Active,12.92,1
SC0224,2018-09-04,2018,9,DE,Germany,Europe,PK,Pakistan,Technology_Transfer_Ban,HBM_Memory,2,[Synthetic] Technology_Transfer_Ban on HBM_Memory – DE targeting PK (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,22.06,1
SC0155,2018-10-22,2018,10,KR,South Korea,Asia-Pacific,SA,Saudi Arabia,Entity_Blacklist,Gallium_Germanium,5,[Synthetic] Entity_Blacklist on Gallium_Germanium – KR targeting SA (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,16.44,1
SC0158,2018-10-02,2018,10,NL,Netherlands,Europe,AE,United Arab Emirates,Export_Ban,Dual_Use_Electronics,5,[Synthetic] Export_Ban on Dual_Use_Electronics – NL targeting AE (2018),Synthetic/Regulatory Pattern Estimate,0,0,Active,53.91,1
SC0178,2018-10-18,2018,10,US,United States,North America,CN,China,Export_Ban,DUV_Lithography,5,[Synthetic] Export_Ban on DUV_Lithography – US targeting CN (2018),Synthetic/Regulatory Pattern Estimate,1,1,Active,43.56,1
SC0182,2018-10-12,2018,10,FR,France,Europe,IR,IR,Tariff,HBM_Memory,2,[Synthetic] Tariff on HBM_Memory – FR targeting IR (2018),Synthetic/Regulatory Pattern Estimate,0,0,Active,21.4,1
SC0187,2018-10-19,2018,10,EU,EU,Europe,IN,India,Entity_Blacklist,Cloud_AI_Services,1,[Synthetic] Entity_Blacklist on Cloud_AI_Services – EU targeting IN (2018),Synthetic/Regulatory Pattern Estimate,1,1,Active,10.34,1
SC0194,2018-10-25,2018,10,NL,Netherlands,Europe,TW,Taiwan,Export_Ban,Telecom_5G_Infrastructure,2,[Synthetic] Export_Ban on Telecom_5G_Infrastructure – NL targeting TW (2018),Synthetic/Regulatory Pattern Estimate,0,0,Active,17.59,1
SC0203,2018-10-06,2018,10,EU,EU,Europe,RU,RU,Technology_Transfer_Ban,Cloud_AI_Services,4,[Synthetic] Technology_Transfer_Ban on Cloud_AI_Services – EU targeting RU (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,42.24,1
SC0206,2018-10-16,2018,10,JP,Japan,Asia-Pacific,PK,Pakistan,Export_Ban,EUV_Lithography,5,[Synthetic] Export_Ban on EUV_Lithography – JP targeting PK (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,46.32,1
SC0208,2018-10-02,2018,10,KR,South Korea,Asia-Pacific,SA,Saudi Arabia,Data_Localization,Cloud_AI_Services,1,[Synthetic] Data_Localization on Cloud_AI_Services – KR targeting SA (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,8.34,1
SC0209,2018-10-24,2018,10,FR,France,Europe,IR,IR,Data_Localization,Advanced_Logic_Chip,3,[Synthetic] Data_Localization on Advanced_Logic_Chip – FR targeting IR (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,24.44,1
SC0211,2018-10-06,2018,10,KR,South Korea,Asia-Pacific,IR,IR,Export_Ban,AI_Training_Data,3,[Synthetic] Export_Ban on AI_Training_Data – KR targeting IR (2018),Synthetic/Regulatory Pattern Estimate,0,0,Active,30.42,1
SC0176,2018-11-07,2018,11,FR,France,Europe,SA,Saudi Arabia,Data_Localization,DUV_Lithography,2,[Synthetic] Data_Localization on DUV_Lithography – FR targeting SA (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,22.91,1
SC0193,2018-11-27,2018,11,US,United States,North America,PK,Pakistan,License_Requirement,HBM_Memory,4,[Synthetic] License_Requirement on HBM_Memory – US targeting PK (2018),Synthetic/Regulatory Pattern Estimate,0,0,Active,40.22,1
SC0199,2018-11-11,2018,11,FR,France,Europe,RU,RU,License_Requirement,Advanced_Logic_Chip,4,[Synthetic] License_Requirement on Advanced_Logic_Chip – FR targeting RU (2018),Synthetic/Regulatory Pattern Estimate,1,1,Active,22.19,1
SC0201,2018-11-05,2018,11,NL,Netherlands,Europe,SA,Saudi Arabia,Entity_Blacklist,GPU_High_End,1,[Synthetic] Entity_Blacklist on GPU_High_End – NL targeting SA (2018),Synthetic/Regulatory Pattern Estimate,0,0,Active,1.9,1
SC0202,2018-11-14,2018,11,KR,South Korea,Asia-Pacific,IR,IR,Entity_Blacklist,AI_Accelerator,2,[Synthetic] Entity_Blacklist on AI_Accelerator – KR targeting IR (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,21.62,1
SC0214,2018-11-15,2018,11,KR,South Korea,Asia-Pacific,TW,Taiwan,Data_Localization,Telecom_5G_Infrastructure,2,[Synthetic] Data_Localization on Telecom_5G_Infrastructure – KR targeting TW (2018),Synthetic/Regulatory Pattern Estimate,1,1,Active,21.11,1
SC0185,2018-12-22,2018,12,DE,Germany,Europe,TW,Taiwan,Data_Localization,Telecom_5G_Infrastructure,3,[Synthetic] Data_Localization on Telecom_5G_Infrastructure – DE targeting TW (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,30.87,1
SC0210,2018-12-20,2018,12,NL,Netherlands,Europe,CN,China,Tariff,Quantum_Computing,5,[Synthetic] Tariff on Quantum_Computing – NL targeting CN (2018),Synthetic/Regulatory Pattern Estimate,1,0,Active,54.57,1
SC0226,2018-12-04,2018,12,KR,South Korea,Asia-Pacific,PK,Pakistan,Export_Ban,Dual_Use_Electronics,2,[Synthetic] Export_Ban on Dual_Use_Electronics – KR targeting PK (2018),Synthetic/Regulatory Pattern Estimate,1,1,Active,11.91,1
SC0007,2019-01-01,2019,1,NL,Netherlands,Europe,CN,China,Export_Ban,EUV_Lithography_Machine,5,Dutch govt revokes ASML EUV export license to China,Dutch Govt 2019,0,0,Active,15.31,0
SC0257,2019-01-04,2019,1,FR,France,Europe,IR,IR,Export_Ban,Cloud_AI_Services,2,[Synthetic] Export_Ban on Cloud_AI_Services – FR targeting IR (2019),Synthetic/Regulatory Pattern Estimate,0,0,Active,11.33,1
SC0306,2019-01-04,2019,1,KR,South Korea,Asia-Pacific,AE,United Arab Emirates,Tariff,Gallium_Germanium,1,[Synthetic] Tariff on Gallium_Germanium – KR targeting AE (2019),Synthetic/Regulatory Pattern Estimate,1,1,Active,5.84,1
SC0231,2019-02-05,2019,2,KR,South Korea,Asia-Pacific,IR,IR,License_Requirement,DUV_Lithography,5,[Synthetic] License_Requirement on DUV_Lithography – KR targeting IR (2019),Synthetic/Regulatory Pattern Estimate,0,0,Active,58.41,1
SC0232,2019-02-02,2019,2,KR,South Korea,Asia-Pacific,SA,Saudi Arabia,Export_Ban,AI_Accelerator,5,[Synthetic] Export_Ban on AI_Accelerator – KR targeting SA (2019),Synthetic/Regulatory Pattern Estimate,1,0,Active,36.57,1
SC0237,2019-02-27,2019,2,FR,France,Europe,IN,India,Technology_Transfer_Ban,Telecom_5G_Infrastructure,3,[Synthetic] Technology_Transfer_Ban on Telecom_5G_Infrastructure – FR targeting IN (2019),Synthetic/Regulatory Pattern Estimate,0,0,Active,4.17,1
SC0246,2019-02-16,2019,2,US,United States,North America,PK,Pakistan,Tariff,AI_Accelerator,2,[Synthetic] Tariff on AI_Accelerator – US targeting PK (2019),Synthetic/Regulatory Pattern Estimate,1,0,Active,15.7,1
SC0248,2019-02-04,2019,2,NL,Netherlands,Europe,IN,India,Tariff,EUV_Lithography,4,[Synthetic] Tariff on EUV_Lithography – NL targeting IN (2019),Synthetic/Regulatory Pattern Estimate,0,1,Active,17.79,1
SC0250,2019-02-01,2019,2,US,United States,North America,IR,IR,Export_Ban,EUV_Lithography,1,[Synthetic] Export_Ban on EUV_Lithography – US targeting IR (2019),Synthetic/Regulatory Pattern Estimate,1,0,Active,2.75,1
SC0258,2019-02-08,2019,2,DE,Germany,Europe,PK,Pakistan,Technology_Transfer_Ban,Dual_Use_Electronics,5,[Synthetic] Technology_Transfer_Ban on Dual_Use_Electronics – DE targeting PK (2019),Synthetic/Regulatory Pattern Estimate,1,0,Active,55.33,1
SC0265,2019-02-14,2019,2,FR,France,Europe,AE,United Arab Emirates,Technology_Transfer_Ban,DUV_Lithography,5,[Synthetic] Technology_Transfer_Ban on DUV_Lithography – FR targeting AE (2019),Synthetic/Regulatory Pattern Estimate,1,0,Active,25.1,1
SC0301,2019-02-19,2019,2,EU,EU,Europe,IN,India,License_Requirement,AI_Accelerator,1,[Synthetic] License_Requirement on AI_Accelerator – EU targeting IN (2019),Synthetic/Regulatory Pattern Estimate,1,1,Active,8.38,1
SC0305,2019-02-21,2019,2,EU,EU,Europe,IR,IR,Tariff,Advanced_Logic_Chip,2,[Synthetic] Tariff on Advanced_Logic_Chip – EU targeting IR (2019),Synthetic/Regulatory Pattern Estimate,1,1,Active,17.01,1
